09:27:53.260 [main] INFO  GenCommands - 1000 6:2:3
12:05:51.124 [commands] INFO  GenCommands - 10 9:8:5
12:05:51.140 [commands] INFO  GenCommands - 10 6:2:4
12:05:51.156 [commands] INFO  GenCommands - 10 10:1:1
12:05:51.171 [commands] INFO  GenCommands - 10 5:9:4
12:05:51.186 [commands] INFO  GenCommands - 10 5:6:6
12:05:51.202 [commands] INFO  GenCommands - 10 7:4:1
12:05:51.218 [commands] INFO  GenCommands - 10 5:6:1
12:05:51.234 [commands] INFO  GenCommands - 10 2:3:5
12:05:51.250 [commands] INFO  GenCommands - 10 6:7:5
12:05:51.266 [commands] INFO  GenCommands - 10 10:7:5
12:05:51.282 [commands] INFO  GenCommands - 10 5:9:5
12:05:51.298 [commands] INFO  GenCommands - 10 8:5:1
12:05:51.313 [commands] INFO  GenCommands - 10 7:2:1
12:05:51.328 [commands] INFO  GenCommands - 10 6:5:7
12:05:51.344 [commands] INFO  GenCommands - 10 10:2:2
12:05:51.360 [commands] INFO  GenCommands - 10 7:8:8
12:05:51.376 [commands] INFO  GenCommands - 10 1:3:6
12:05:51.392 [commands] INFO  GenCommands - 10 5:1:8
12:05:51.408 [commands] INFO  GenCommands - 10 9:1:5
12:05:51.423 [commands] INFO  GenCommands - 10 8:5:2
12:05:51.438 [commands] INFO  GenCommands - 10 3:6:3
12:05:51.454 [commands] INFO  GenCommands - 10 9:2:1
12:05:51.470 [commands] INFO  GenCommands - 10 1:2:4
12:05:51.486 [commands] INFO  GenCommands - 10 6:9:5
12:05:51.502 [commands] INFO  GenCommands - 10 4:5:7
12:05:51.518 [commands] INFO  GenCommands - 10 1:7:3
12:05:51.534 [commands] INFO  GenCommands - 10 5:10:1
12:05:51.550 [commands] INFO  GenCommands - 10 2:6:4
12:05:51.566 [commands] INFO  GenCommands - 10 9:10:5
12:05:51.582 [commands] INFO  GenCommands - 10 10:8:3
12:05:51.599 [commands] INFO  GenCommands - 10 4:8:5
12:05:51.615 [commands] INFO  GenCommands - 10 9:3:7
12:05:51.631 [commands] INFO  GenCommands - 10 3:5:5
12:05:51.647 [commands] INFO  GenCommands - 1000 2:9:3
12:05:52.657 [commands] INFO  GenCommands - 1000 1:7:3
12:05:53.673 [commands] INFO  GenCommands - 1000 4:6:1
12:05:54.684 [commands] INFO  GenCommands - 10000 10:8:5
12:06:11.275 [commands] INFO  GenCommands - 1000 7:9:1
12:06:12.279 [commands] INFO  GenCommands - 1000 1:7:5
12:06:13.294 [commands] INFO  GenCommands - 1000 4:8:3
12:06:14.308 [commands] INFO  GenCommands - 1000 3:10:4
12:06:15.319 [commands] INFO  GenCommands - 1000 7:3:3
12:06:16.328 [commands] INFO  GenCommands - 1000 4:7:5
12:06:17.341 [commands] INFO  GenCommands - 1000 4:2:1
12:06:18.352 [commands] INFO  GenCommands - 1000 1:9:5
12:06:19.367 [commands] INFO  GenCommands - 1000 8:3:6
12:06:20.380 [commands] INFO  GenCommands - 1000 4:6:2
12:06:49.373 [commands] INFO  GenCommands - 1000 10:3:1
12:06:50.379 [commands] INFO  GenCommands - 1000 9:6:2
12:06:51.390 [commands] INFO  GenCommands - 1000 2:10:6
12:06:52.404 [commands] INFO  GenCommands - 1000 9:7:8
12:06:53.417 [commands] INFO  GenCommands - 1000 2:9:3
12:06:54.426 [commands] INFO  GenCommands - 1000 2:4:1
12:06:55.436 [commands] INFO  GenCommands - 1000 3:9:2
12:06:56.448 [commands] INFO  GenCommands - 1000 2:8:3
12:07:01.142 [commands] INFO  GenCommands - 1000 9:5:8
12:07:02.145 [commands] INFO  GenCommands - 1000 2:1:8
12:07:03.148 [commands] INFO  GenCommands - 1000 5:10:5
12:07:04.153 [commands] INFO  GenCommands - 1000 8:10:6
12:07:05.166 [commands] INFO  GenCommands - 1000 8:9:3
12:07:06.177 [commands] INFO  GenCommands - 2000 7:9:6
12:07:08.188 [commands] INFO  GenCommands - 2000 5:4:4
12:07:24.991 [commands] INFO  GenCommands - 1000 3:8:1
12:07:26.004 [commands] INFO  GenCommands - 1000 8:3:1
12:07:27.006 [commands] INFO  GenCommands - 1000 2:8:2
12:07:28.017 [commands] INFO  GenCommands - 1000 2:9:3
12:07:29.028 [commands] INFO  GenCommands - 1000 9:2:6
12:07:30.042 [commands] INFO  GenCommands - 1000 9:5:2
12:07:31.053 [commands] INFO  GenCommands - 1000 3:5:8
12:07:32.065 [commands] INFO  GenCommands - 1000 6:1:5
12:07:33.075 [commands] INFO  GenCommands - 1000 8:5:8
12:07:34.090 [commands] INFO  GenCommands - 1000 9:4:4
12:07:35.100 [commands] INFO  GenCommands - 1000 5:1:6
12:07:36.100 [commands] INFO  GenCommands - 1000 7:3:5
12:07:37.102 [commands] INFO  GenCommands - 1000 2:8:5
12:07:38.107 [commands] INFO  GenCommands - 1000 4:8:4
12:08:32.176 [commands] INFO  GenCommands - 1000 8:3:5
12:08:33.187 [commands] INFO  GenCommands - 1000 3:1:3
12:08:34.200 [commands] INFO  GenCommands - 1000 9:10:1
12:08:35.213 [commands] INFO  GenCommands - 1000 2:1:1
12:08:36.222 [commands] INFO  GenCommands - 1000 8:2:5
12:08:37.236 [commands] INFO  GenCommands - 1000 5:7:4
12:08:38.250 [commands] INFO  GenCommands - 1000 8:1:6
12:08:39.259 [commands] INFO  GenCommands - 1000 1:4:7
12:08:40.268 [commands] INFO  GenCommands - 1000 9:8:7
12:08:41.277 [commands] INFO  GenCommands - 1000 5:4:3
12:08:42.288 [commands] INFO  GenCommands - 1000 1:7:2
12:08:43.292 [commands] INFO  GenCommands - 1000 2:5:1
12:09:26.276 [commands] INFO  GenCommands - 1000 2:4:6
12:09:27.292 [commands] INFO  GenCommands - 1000 4:10:1
12:09:28.304 [commands] INFO  GenCommands - 1000 6:4:2
12:09:29.308 [commands] INFO  GenCommands - 2000 3:1:2
12:09:31.317 [commands] INFO  GenCommands - 2000 6:3:6
12:09:33.332 [commands] INFO  GenCommands - 2000 1:3:7
12:09:35.343 [commands] INFO  GenCommands - 2000 1:5:5
12:09:37.345 [commands] INFO  GenCommands - 1000 10:1:5
12:09:38.350 [commands] INFO  GenCommands - 1000 1:3:3
12:09:39.352 [commands] INFO  GenCommands - 1000 10:2:2
12:09:40.362 [commands] INFO  GenCommands - 1000 2:6:8
12:09:41.370 [commands] INFO  GenCommands - 1000 5:3:7
12:09:42.379 [commands] INFO  GenCommands - 1000 10:9:1
12:09:43.392 [commands] INFO  GenCommands - 1000 10:9:1
12:09:44.402 [commands] INFO  GenCommands - 1000 8:9:5
12:09:45.410 [commands] INFO  GenCommands - 1000 10:6:4
12:09:46.423 [commands] INFO  GenCommands - 1000 6:9:3
12:09:47.436 [commands] INFO  GenCommands - 1000 3:6:4
12:09:48.447 [commands] INFO  GenCommands - 1000 4:2:2
12:09:49.459 [commands] INFO  GenCommands - 10000 10:9:5
12:10:47.779 [commands] INFO  GenCommands - 1000 9:6:3
12:10:48.783 [commands] INFO  GenCommands - 1000 10:6:2
12:10:49.784 [commands] INFO  GenCommands - 1000 3:10:7
12:10:50.790 [commands] INFO  GenCommands - 1000 6:8:3
12:10:51.800 [commands] INFO  GenCommands - 1000 5:3:3
12:10:52.808 [commands] INFO  GenCommands - 100 4:9:8
12:10:52.918 [commands] INFO  GenCommands - 100 5:4:2
12:10:53.028 [commands] INFO  GenCommands - 100 6:3:2
12:10:53.138 [commands] INFO  GenCommands - 100 9:3:3
12:10:53.249 [commands] INFO  GenCommands - 100 3:10:6
12:10:53.357 [commands] INFO  GenCommands - 100 8:2:2
12:10:53.467 [commands] INFO  GenCommands - 100 7:3:8
12:10:53.577 [commands] INFO  GenCommands - 100 4:3:8
12:10:53.689 [commands] INFO  GenCommands - 100 5:10:4
12:10:53.800 [commands] INFO  GenCommands - 100 7:4:7
12:10:53.911 [commands] INFO  GenCommands - 100 7:4:3
12:10:54.019 [commands] INFO  GenCommands - 100 6:1:2
12:10:54.131 [commands] INFO  GenCommands - 100 5:8:8
12:10:54.239 [commands] INFO  GenCommands - 100 6:8:2
12:10:54.350 [commands] INFO  GenCommands - 100 3:1:3
12:10:54.462 [commands] INFO  GenCommands - 100 8:7:6
12:10:54.574 [commands] INFO  GenCommands - 100 7:8:4
12:10:54.684 [commands] INFO  GenCommands - 100 7:8:2
12:10:54.796 [commands] INFO  GenCommands - 100 1:10:5
12:10:54.908 [commands] INFO  GenCommands - 100 5:3:8
12:10:55.019 [commands] INFO  GenCommands - 100 10:8:2
12:10:55.131 [commands] INFO  GenCommands - 100 9:8:6
12:10:55.241 [commands] INFO  GenCommands - 100 6:1:4
12:10:55.349 [commands] INFO  GenCommands - 100 10:6:5
12:10:55.461 [commands] INFO  GenCommands - 100 1:4:1
12:10:55.573 [commands] INFO  GenCommands - 100 3:1:8
12:10:55.683 [commands] INFO  GenCommands - 100 6:3:6
12:10:55.795 [commands] INFO  GenCommands - 100 9:6:3
12:11:37.196 [commands] INFO  GenCommands - 1000 2:4:6
12:11:38.208 [commands] INFO  GenCommands - 1000 2:6:3
12:11:39.223 [commands] INFO  GenCommands - 1000 6:9:4
12:11:40.237 [commands] INFO  GenCommands - 1000 9:10:4
12:11:41.252 [commands] INFO  GenCommands - 1000 8:5:7
12:11:42.265 [commands] INFO  GenCommands - 1000 2:4:2
12:11:43.280 [commands] INFO  GenCommands - 1000 9:3:6
12:11:44.291 [commands] INFO  GenCommands - 1000 3:2:8
12:11:45.303 [commands] INFO  GenCommands - 1000 2:10:5
12:11:46.317 [commands] INFO  GenCommands - 1000 10:7:8
12:11:47.332 [commands] INFO  GenCommands - 1000 10:3:1
12:11:48.345 [commands] INFO  GenCommands - 1000 5:3:6
12:11:49.348 [commands] INFO  GenCommands - 1000 7:5:5
12:11:50.357 [commands] INFO  GenCommands - 1000 4:7:1
12:11:51.371 [commands] INFO  GenCommands - 1000 8:5:3
12:11:52.382 [commands] INFO  GenCommands - 1000 9:1:2
12:11:53.395 [commands] INFO  GenCommands - 1000 4:7:4
12:11:54.405 [commands] INFO  GenCommands - 1000 6:2:8
12:11:55.416 [commands] INFO  GenCommands - 1000 6:4:2
12:11:56.431 [commands] INFO  GenCommands - 1000 2:9:4
12:11:57.445 [commands] INFO  GenCommands - 1000 1:5:6
12:11:58.459 [commands] INFO  GenCommands - 1000 2:4:8
12:11:59.471 [commands] INFO  GenCommands - 1000 4:5:7
12:12:49.443 [commands] INFO  GenCommands - 1000 10:2:2
12:12:50.453 [commands] INFO  GenCommands - 1000 10:5:4
12:12:51.468 [commands] INFO  GenCommands - 1000 8:9:5
12:12:52.480 [commands] INFO  GenCommands - 1000 5:1:4
12:12:53.481 [commands] INFO  GenCommands - 1000 2:4:7
12:12:54.494 [commands] INFO  GenCommands - 1000 2:5:8
12:12:55.509 [commands] INFO  GenCommands - 1000 7:5:5
12:12:56.510 [commands] INFO  GenCommands - 1000 1:8:8
12:12:57.522 [commands] INFO  GenCommands - 1000 1:3:3
12:12:58.533 [commands] INFO  GenCommands - 1000 8:7:1
12:12:59.534 [commands] INFO  GenCommands - 1000 6:10:7
12:13:00.544 [commands] INFO  GenCommands - 1000 6:5:4
12:13:01.559 [commands] INFO  GenCommands - 1000 6:5:2
12:13:02.567 [commands] INFO  GenCommands - 1000 6:3:7
12:13:03.574 [commands] INFO  GenCommands - 1000 7:4:3
12:13:04.583 [commands] INFO  GenCommands - 1000 3:8:1
12:13:05.598 [commands] INFO  GenCommands - 1000 7:2:7
12:13:34.786 [commands] INFO  GenCommands - 1000 6:4:4
12:13:35.794 [commands] INFO  GenCommands - 1000 9:10:2
12:13:36.809 [commands] INFO  GenCommands - 1000 10:7:1
12:13:37.820 [commands] INFO  GenCommands - 1000 6:2:2
12:13:38.831 [commands] INFO  GenCommands - 1000 4:6:8
12:13:39.844 [commands] INFO  GenCommands - 1000 7:8:8
12:13:40.849 [commands] INFO  GenCommands - 1000 8:4:5
12:13:41.862 [commands] INFO  GenCommands - 1000 4:8:5
12:13:42.875 [commands] INFO  GenCommands - 1000 4:9:1
12:13:43.890 [commands] INFO  GenCommands - 1000 1:9:8
12:13:44.902 [commands] INFO  GenCommands - 1000 5:4:6
12:13:45.917 [commands] INFO  GenCommands - 1000 4:6:8
12:13:46.918 [commands] INFO  GenCommands - 1000 3:4:4
12:13:47.926 [commands] INFO  GenCommands - 1000 7:2:6
12:13:48.933 [commands] INFO  GenCommands - 1000 6:4:5
12:13:49.941 [commands] INFO  GenCommands - 1000 2:4:6
12:13:50.951 [commands] INFO  GenCommands - 1000 3:1:1
12:15:06.260 [commands] INFO  GenCommands - 1000 3:7:1
12:15:07.263 [commands] INFO  GenCommands - 1000 8:5:6
12:15:08.274 [commands] INFO  GenCommands - 2000 7:4:7
12:15:10.289 [commands] INFO  GenCommands - 2000 2:4:4
12:15:12.296 [commands] INFO  GenCommands - 2000 5:4:7
12:15:14.306 [commands] INFO  GenCommands - 500 2:8:6
12:15:14.811 [commands] INFO  GenCommands - 500 7:4:7
12:15:15.317 [commands] INFO  GenCommands - 1000 8:10:6
12:15:16.323 [commands] INFO  GenCommands - 1000 5:9:6
15:23:43.850 [commands] INFO  GenCommands - 1000 3:6:2
15:23:44.861 [commands] INFO  GenCommands - 1000 1:3:8
15:23:45.868 [commands] INFO  GenCommands - 1000 1:5:1
15:23:46.875 [commands] INFO  GenCommands - 1000 7:10:6
15:23:47.887 [commands] INFO  GenCommands - 1000 4:2:5
15:23:48.888 [commands] INFO  GenCommands - 1000 2:3:5
15:23:49.894 [commands] INFO  GenCommands - 1000 6:8:5
15:23:50.904 [commands] INFO  GenCommands - 1000 3:10:2
15:23:51.906 [commands] INFO  GenCommands - 1000 9:4:8
15:25:02.346 [commands] INFO  GenCommands - 1000 9:4:2
15:25:03.349 [commands] INFO  GenCommands - 1000 7:5:5
15:25:04.353 [commands] INFO  GenCommands - 1000 7:5:7
15:25:05.368 [commands] INFO  GenCommands - 1000 9:6:2
15:25:06.369 [commands] INFO  GenCommands - 1000 2:1:7
15:25:07.373 [commands] INFO  GenCommands - 1000 8:10:1
15:25:08.387 [commands] INFO  GenCommands - 1000 7:1:7
15:25:09.401 [commands] INFO  GenCommands - 1000 3:7:3
15:25:10.408 [commands] INFO  GenCommands - 1000 9:6:4
15:25:11.415 [commands] INFO  GenCommands - 1000 6:5:7
15:25:12.426 [commands] INFO  GenCommands - 1000 9:6:7
16:01:30.069 [commands] INFO  GenCommands - 1000 3:9:8
16:01:31.082 [commands] INFO  GenCommands - 1000 8:6:6
16:01:32.096 [commands] INFO  GenCommands - 1000 1:6:5
16:01:33.098 [commands] INFO  GenCommands - 1000 3:9:6
16:01:34.109 [commands] INFO  GenCommands - 1000 9:4:7
16:01:35.118 [commands] INFO  GenCommands - 1000 6:4:4
16:01:36.133 [commands] INFO  GenCommands - 1000 2:5:8
16:01:37.136 [commands] INFO  GenCommands - 1000 8:5:3
16:01:38.145 [commands] INFO  GenCommands - 1000 6:7:2
16:01:39.153 [commands] INFO  GenCommands - 1000 3:2:1
16:01:40.154 [commands] INFO  GenCommands - 1000 6:5:5
16:01:41.168 [commands] INFO  GenCommands - 1000 2:6:8
16:01:42.169 [commands] INFO  GenCommands - 1000 3:9:8
16:01:43.178 [commands] INFO  GenCommands - 1000 3:4:6
16:01:44.185 [commands] INFO  GenCommands - 1000 6:7:4
16:01:45.200 [commands] INFO  GenCommands - 1000 9:3:5
16:01:46.213 [commands] INFO  GenCommands - 1000 7:2:7
16:01:47.227 [commands] INFO  GenCommands - 1000 8:2:8
16:01:48.243 [commands] INFO  GenCommands - 1000 10:9:6
16:01:49.257 [commands] INFO  GenCommands - 1000 8:10:2
16:01:50.257 [commands] INFO  GenCommands - 1000 6:7:7
16:01:51.267 [commands] INFO  GenCommands - 1000 10:1:8
16:01:52.272 [commands] INFO  GenCommands - 1000 2:7:1
16:01:53.275 [commands] INFO  GenCommands - 1000 8:3:2
16:01:54.288 [commands] INFO  GenCommands - 1000 7:8:6
16:01:55.303 [commands] INFO  GenCommands - 1000 8:7:6
16:01:56.309 [commands] INFO  GenCommands - 1000 2:1:3
16:01:57.314 [commands] INFO  GenCommands - 1000 4:10:8
16:01:58.328 [commands] INFO  GenCommands - 1000 6:9:6
16:01:59.330 [commands] INFO  GenCommands - 1000 5:3:7
16:02:00.340 [commands] INFO  GenCommands - 1000 1:4:8
16:02:01.355 [commands] INFO  GenCommands - 1000 7:6:8
16:02:02.368 [commands] INFO  GenCommands - 1000 6:1:7
16:02:03.371 [commands] INFO  GenCommands - 1000 10:6:1
16:02:04.385 [commands] INFO  GenCommands - 1000 10:9:1
16:02:05.400 [commands] INFO  GenCommands - 1000 1:6:8
16:02:06.414 [commands] INFO  GenCommands - 1000 10:2:1
16:02:07.426 [commands] INFO  GenCommands - 1000 1:5:6
16:02:50.675 [commands] INFO  GenCommands - 1000 6:4:8
16:02:51.685 [commands] INFO  GenCommands - 1000 9:3:3
16:02:52.692 [commands] INFO  GenCommands - 1000 3:8:1
16:02:53.700 [commands] INFO  GenCommands - 2000 8:2:3
16:02:55.702 [commands] INFO  GenCommands - 2000 4:9:2
16:02:57.715 [commands] INFO  GenCommands - 2000 5:4:2
16:02:59.722 [commands] INFO  GenCommands - 2000 7:10:7
16:03:01.735 [commands] INFO  GenCommands - 2000 8:6:6
16:03:03.747 [commands] INFO  GenCommands - 2000 10:3:3
16:03:05.757 [commands] INFO  GenCommands - 2000 5:6:7
16:03:07.761 [commands] INFO  GenCommands - 2000 8:6:2
16:27:59.008 [commands] INFO  GenCommands - 1000 4:3:2
16:28:00.012 [commands] INFO  GenCommands - 1000 1:9:4
16:28:01.013 [commands] INFO  GenCommands - 1000 9:10:8
16:28:02.019 [commands] INFO  GenCommands - 1000 2:9:4
16:28:03.021 [commands] INFO  GenCommands - 1000 10:4:8
16:28:04.035 [commands] INFO  GenCommands - 1000 10:1:2
16:28:05.036 [commands] INFO  GenCommands - 1000 6:8:5
16:28:06.044 [commands] INFO  GenCommands - 1000 2:1:5
16:28:07.045 [commands] INFO  GenCommands - 1000 6:2:3
16:28:08.051 [commands] INFO  GenCommands - 1000 10:4:2
16:28:09.062 [commands] INFO  GenCommands - 1000 1:4:6
16:28:10.067 [commands] INFO  GenCommands - 1000 4:9:5
16:28:11.082 [commands] INFO  GenCommands - 1000 8:4:8
16:28:12.084 [commands] INFO  GenCommands - 1000 1:10:4
16:28:13.090 [commands] INFO  GenCommands - 1000 9:10:4
16:29:23.933 [commands] INFO  GenCommands - 1000 2:9:8
16:29:24.948 [commands] INFO  GenCommands - 1000 1:10:8
16:29:25.955 [commands] INFO  GenCommands - 1000 6:3:8
16:29:26.959 [commands] INFO  GenCommands - 1000 6:9:3
16:29:27.972 [commands] INFO  GenCommands - 1000 10:1:7
16:29:28.973 [commands] INFO  GenCommands - 2000 4:3:5
16:29:30.986 [commands] INFO  GenCommands - 2000 1:5:1
16:29:33.001 [commands] INFO  GenCommands - 2000 6:3:2
16:29:35.015 [commands] INFO  GenCommands - 2000 5:2:5
16:29:37.016 [commands] INFO  GenCommands - 2000 4:9:7
16:29:39.026 [commands] INFO  GenCommands - 2000 7:4:4
16:29:41.029 [commands] INFO  GenCommands - 2000 6:1:3
16:29:43.042 [commands] INFO  GenCommands - 2000 1:6:3
16:29:45.049 [commands] INFO  GenCommands - 2000 3:9:7
16:29:47.054 [commands] INFO  GenCommands - 2000 5:7:6
16:29:49.063 [commands] INFO  GenCommands - 2000 10:2:8
16:29:51.063 [commands] INFO  GenCommands - 2000 2:3:4
16:29:53.069 [commands] INFO  GenCommands - 2000 9:1:6
16:29:55.079 [commands] INFO  GenCommands - 2000 1:7:7
16:29:57.093 [commands] INFO  GenCommands - 2000 10:2:2
16:29:59.096 [commands] INFO  GenCommands - 2000 7:5:7
16:30:01.110 [commands] INFO  GenCommands - 2000 9:5:1
16:30:03.113 [commands] INFO  GenCommands - 2000 7:5:6
16:30:05.128 [commands] INFO  GenCommands - 2000 8:5:4
16:30:07.141 [commands] INFO  GenCommands - 2000 9:3:6
16:30:09.155 [commands] INFO  GenCommands - 2000 5:1:4
16:30:11.168 [commands] INFO  GenCommands - 2000 5:10:8
16:30:13.181 [commands] INFO  GenCommands - 2000 10:2:7
16:30:15.191 [commands] INFO  GenCommands - 2000 4:6:5
16:30:17.199 [commands] INFO  GenCommands - 2000 6:4:3
16:30:19.214 [commands] INFO  GenCommands - 2000 8:1:2
16:30:21.215 [commands] INFO  GenCommands - 2000 5:4:1
16:30:23.219 [commands] INFO  GenCommands - 2000 3:5:3
16:30:25.223 [commands] INFO  GenCommands - 2000 5:3:5
16:30:27.233 [commands] INFO  GenCommands - 2000 1:9:6
16:30:29.234 [commands] INFO  GenCommands - 2000 5:10:2
13:58:03.338 [commands] INFO  GenCommands - 1000 10:9:3
13:58:03.338 [main] INFO  GenCommands - 1000 10:9:3
13:58:04.355 [main] INFO  GenCommands - 1000 1:7:7
13:58:04.355 [commands] INFO  GenCommands - 1000 1:7:7
13:58:05.360 [main] INFO  GenCommands - 1000 1:8:8
13:58:05.360 [commands] INFO  GenCommands - 1000 7:9:6
13:58:06.368 [commands] INFO  GenCommands - 1000 7:2:5
13:58:06.368 [main] INFO  GenCommands - 1000 9:7:6
13:58:07.369 [main] INFO  GenCommands - 1000 9:7:6
13:58:07.369 [commands] INFO  GenCommands - 1000 9:7:6
13:58:08.372 [main] INFO  GenCommands - 1000 2:4:6
13:58:08.372 [commands] INFO  GenCommands - 1000 10:10:2
13:58:09.383 [commands] INFO  GenCommands - 1000 4:3:7
13:58:09.383 [main] INFO  GenCommands - 1000 7:2:6
13:58:10.398 [commands] INFO  GenCommands - 1000 10:7:8
13:58:10.398 [main] INFO  GenCommands - 1000 4:1:7
13:58:11.412 [commands] INFO  GenCommands - 1000 7:2:8
13:58:11.412 [main] INFO  GenCommands - 1000 7:2:8
13:58:12.420 [commands] INFO  GenCommands - 1000 3:4:2
13:58:12.420 [main] INFO  GenCommands - 1000 6:8:2
13:58:47.729 [commands] INFO  GenCommands - 1000 1:1:5
13:58:48.739 [commands] INFO  GenCommands - 1000 6:4:2
13:58:49.749 [commands] INFO  GenCommands - 1000 4:10:5
13:58:50.752 [commands] INFO  GenCommands - 1000 7:3:2
13:58:51.755 [commands] INFO  GenCommands - 1000 5:6:3
13:58:52.769 [commands] INFO  GenCommands - 1000 5:9:1
13:58:53.775 [commands] INFO  GenCommands - 1000 5:3:2
13:58:54.789 [commands] INFO  GenCommands - 1000 9:7:8
13:58:55.804 [commands] INFO  GenCommands - 1000 2:4:2
13:58:56.817 [commands] INFO  GenCommands - 1000 3:2:8
13:58:57.825 [commands] INFO  GenCommands - 1000 2:8:1
13:58:58.829 [commands] INFO  GenCommands - 1000 4:3:7
13:58:59.832 [commands] INFO  GenCommands - 1000 10:7:1
13:59:00.845 [commands] INFO  GenCommands - 1000 6:3:6
13:59:01.850 [commands] INFO  GenCommands - 1000 9:5:2
13:59:02.857 [commands] INFO  GenCommands - 1000 6:7:3
13:59:03.868 [commands] INFO  GenCommands - 1000 1:6:2
13:59:04.879 [commands] INFO  GenCommands - 1000 8:4:6
13:59:05.883 [commands] INFO  GenCommands - 1000 7:10:8
13:59:06.888 [commands] INFO  GenCommands - 1000 10:9:1
13:59:07.898 [commands] INFO  GenCommands - 1000 7:3:3
13:59:08.910 [commands] INFO  GenCommands - 1000 8:10:3
13:59:09.913 [commands] INFO  GenCommands - 1000 2:1:6
13:59:10.917 [commands] INFO  GenCommands - 1000 8:6:3
13:59:11.928 [commands] INFO  GenCommands - 1000 6:3:2
13:59:12.943 [commands] INFO  GenCommands - 1000 8:9:8
13:59:13.947 [commands] INFO  GenCommands - 1000 3:7:1
13:59:14.949 [commands] INFO  GenCommands - 1000 9:2:3
13:59:15.951 [commands] INFO  GenCommands - 1000 3:7:4
13:59:16.959 [commands] INFO  GenCommands - 1000 10:5:7
13:59:17.960 [commands] INFO  GenCommands - 1000 2:8:7
13:59:18.961 [commands] INFO  GenCommands - 1000 5:6:6
13:59:19.964 [commands] INFO  GenCommands - 1000 10:7:1
13:59:20.976 [commands] INFO  GenCommands - 1000 8:5:6
13:59:21.984 [commands] INFO  GenCommands - 1000 5:1:6
13:59:22.988 [commands] INFO  GenCommands - 1000 8:1:3
13:59:24.001 [commands] INFO  GenCommands - 1000 4:8:7
13:59:25.008 [commands] INFO  GenCommands - 1000 10:1:2
