13:09:18.243 [commands] INFO  GenCommands - 9:10:8
19:34:27.446 [commands] INFO  GenCommands - 27:34 0:7:6
19:34:32.450 [commands] INFO  GenCommands - 32:34 4:0:6
19:34:36.598 [commands] INFO  GenCommands - 36:34 4:3:7
19:34:41.613 [commands] INFO  GenCommands - 41:34 8:4:5
19:34:46.614 [commands] INFO  GenCommands - 46:34 2:0:3
19:34:51.622 [commands] INFO  GenCommands - 51:34 6:3:3
19:34:56.631 [commands] INFO  GenCommands - 56:34 4:1:7
19:35:01.640 [commands] INFO  GenCommands - 01:35 3:6:7
19:35:06.655 [commands] INFO  GenCommands - 06:35 5:3:4
19:35:11.669 [commands] INFO  GenCommands - 11:35 8:1:7
19:35:16.677 [commands] INFO  GenCommands - 16:35 0:6:6
19:37:43.399 [commands] INFO  GenCommands - 43:37 8:5:4
19:37:48.403 [commands] INFO  GenCommands - 48:37 6:2:1
19:37:53.407 [commands] INFO  GenCommands - 53:37 2:1:7
19:37:58.414 [commands] INFO  GenCommands - 58:37 1:6:1
19:38:03.418 [commands] INFO  GenCommands - 03:38 0:1:5
19:38:08.433 [commands] INFO  GenCommands - 08:38 2:7:2
19:38:13.436 [commands] INFO  GenCommands - 13:38 5:7:6
19:38:18.440 [commands] INFO  GenCommands - 18:38 6:2:7
19:38:23.443 [commands] INFO  GenCommands - 23:38 0:4:4
19:38:28.445 [commands] INFO  GenCommands - 28:38 7:1:8
19:38:33.458 [commands] INFO  GenCommands - 33:38 6:4:1
19:38:38.464 [commands] INFO  GenCommands - 38:38 4:0:3
19:38:43.467 [commands] INFO  GenCommands - 43:38 5:8:7
19:38:48.477 [commands] INFO  GenCommands - 48:38 0:4:3
19:53:23.621 [commands] INFO  GenCommands - 23:53 2:6:4
19:53:28.638 [commands] INFO  GenCommands - 28:53 8:4:4
19:53:33.642 [commands] INFO  GenCommands - 33:53 1:2:6
19:53:38.655 [commands] INFO  GenCommands - 38:53 5:0:3
19:53:43.656 [commands] INFO  GenCommands - 43:53 7:6:4
19:53:48.656 [commands] INFO  GenCommands - 48:53 7:6:1
19:53:53.667 [commands] INFO  GenCommands - 53:53 5:7:8
19:53:58.672 [commands] INFO  GenCommands - 58:53 5:0:1
19:54:03.686 [commands] INFO  GenCommands - 03:54 2:6:5
19:54:08.697 [commands] INFO  GenCommands - 08:54 4:3:6
19:54:13.702 [commands] INFO  GenCommands - 13:54 6:8:7
19:54:18.714 [commands] INFO  GenCommands - 18:54 6:7:7
19:54:23.723 [commands] INFO  GenCommands - 23:54 0:2:7
19:54:28.737 [commands] INFO  GenCommands - 28:54 8:4:2
19:55:00.735 [commands] INFO  GenCommands - 00:55 6:4:7
19:55:05.752 [commands] INFO  GenCommands - 05:55 0:8:7
19:55:10.766 [commands] INFO  GenCommands - 10:55 0:4:6
19:55:15.770 [commands] INFO  GenCommands - 15:55 8:0:7
19:55:20.780 [commands] INFO  GenCommands - 20:55 8:4:5
19:55:25.789 [commands] INFO  GenCommands - 25:55 2:1:4
19:55:30.802 [commands] INFO  GenCommands - 30:55 4:2:2
19:55:35.812 [commands] INFO  GenCommands - 35:55 2:6:7
19:55:40.818 [commands] INFO  GenCommands - 40:55 1:2:5
19:55:45.822 [commands] INFO  GenCommands - 45:55 0:6:6
19:55:50.824 [commands] INFO  GenCommands - 50:55 4:6:2
19:55:55.838 [commands] INFO  GenCommands - 55:55 5:8:4
19:56:00.849 [commands] INFO  GenCommands - 00:56 6:7:4
19:56:05.862 [commands] INFO  GenCommands - 05:56 7:5:7
19:56:10.865 [commands] INFO  GenCommands - 10:56 4:2:6
19:56:15.876 [commands] INFO  GenCommands - 15:56 8:7:3
19:56:20.882 [commands] INFO  GenCommands - 20:56 2:5:6
19:56:25.892 [commands] INFO  GenCommands - 25:56 0:2:2
19:56:30.906 [commands] INFO  GenCommands - 30:56 3:4:6
19:56:35.914 [commands] INFO  GenCommands - 35:56 3:0:4
19:56:40.918 [commands] INFO  GenCommands - 40:56 2:1:8
19:56:45.922 [commands] INFO  GenCommands - 45:56 7:3:8
19:56:50.924 [commands] INFO  GenCommands - 50:56 2:7:6
19:56:55.927 [commands] INFO  GenCommands - 55:56 2:7:3
19:57:00.934 [commands] INFO  GenCommands - 00:57 5:1:1
19:57:05.948 [commands] INFO  GenCommands - 05:57 7:1:2
19:57:12.382 [commands] INFO  GenCommands - 12:57 1:2:7
19:57:17.387 [commands] INFO  GenCommands - 17:57 2:8:6
19:57:22.388 [commands] INFO  GenCommands - 22:57 3:1:4
19:57:27.389 [commands] INFO  GenCommands - 27:57 7:8:7
19:57:32.394 [commands] INFO  GenCommands - 32:57 3:0:7
19:57:37.402 [commands] INFO  GenCommands - 37:57 4:6:8
19:57:42.415 [commands] INFO  GenCommands - 42:57 7:3:7
19:57:47.419 [commands] INFO  GenCommands - 47:57 5:8:1
19:57:52.431 [commands] INFO  GenCommands - 52:57 5:8:2
19:57:57.441 [commands] INFO  GenCommands - 57:57 4:3:6
19:58:02.445 [commands] INFO  GenCommands - 02:58 0:7:1
19:58:07.453 [commands] INFO  GenCommands - 07:58 1:3:7
19:58:12.455 [commands] INFO  GenCommands - 12:58 5:0:7
19:58:17.469 [commands] INFO  GenCommands - 17:58 6:2:5
19:58:22.484 [commands] INFO  GenCommands - 22:58 2:4:7
19:58:27.485 [commands] INFO  GenCommands - 27:58 1:3:7
19:58:32.488 [commands] INFO  GenCommands - 32:58 2:8:1
19:58:37.499 [commands] INFO  GenCommands - 37:58 1:6:6
19:58:42.513 [commands] INFO  GenCommands - 42:58 2:5:7
19:58:47.525 [commands] INFO  GenCommands - 47:58 3:5:4
19:58:52.526 [commands] INFO  GenCommands - 52:58 8:0:6
19:58:57.529 [commands] INFO  GenCommands - 57:58 4:3:8
19:59:02.537 [commands] INFO  GenCommands - 02:59 7:3:3
19:59:07.543 [commands] INFO  GenCommands - 07:59 8:2:6
19:59:12.549 [commands] INFO  GenCommands - 12:59 3:0:1
19:59:17.558 [commands] INFO  GenCommands - 17:59 3:7:1
19:59:22.563 [commands] INFO  GenCommands - 22:59 5:2:3
19:59:27.578 [commands] INFO  GenCommands - 27:59 2:5:5
19:59:32.592 [commands] INFO  GenCommands - 32:59 7:1:8
19:59:37.593 [commands] INFO  GenCommands - 37:59 3:4:7
20:04:25.341 [commands] INFO  GenCommands - 25:04 8:7:4
20:04:30.357 [commands] INFO  GenCommands - 30:04 1:4:8
20:04:35.359 [commands] INFO  GenCommands - 35:04 4:2:6
20:04:40.362 [commands] INFO  GenCommands - 40:04 3:8:4
20:04:45.365 [commands] INFO  GenCommands - 45:04 4:1:8
20:04:50.380 [commands] INFO  GenCommands - 50:04 2:7:3
20:04:55.391 [commands] INFO  GenCommands - 55:04 8:6:4
20:05:00.392 [commands] INFO  GenCommands - 00:05 3:1:4
20:05:05.405 [commands] INFO  GenCommands - 05:05 4:6:1
20:05:10.420 [commands] INFO  GenCommands - 10:05 5:2:2
20:05:15.434 [commands] INFO  GenCommands - 15:05 4:2:3
20:05:20.449 [commands] INFO  GenCommands - 20:05 8:3:7
20:05:25.450 [commands] INFO  GenCommands - 25:05 4:1:4
20:05:30.465 [commands] INFO  GenCommands - 30:05 8:7:6
20:05:35.470 [commands] INFO  GenCommands - 35:05 5:2:4
20:05:40.484 [commands] INFO  GenCommands - 40:05 6:8:4
20:05:45.484 [commands] INFO  GenCommands - 45:05 2:1:3
20:05:50.500 [commands] INFO  GenCommands - 50:05 8:7:5
20:05:55.507 [commands] INFO  GenCommands - 55:05 4:2:5
20:06:00.517 [commands] INFO  GenCommands - 00:06 3:0:4
20:06:05.517 [commands] INFO  GenCommands - 05:06 2:1:5
20:06:10.531 [commands] INFO  GenCommands - 10:06 3:8:4
20:06:15.545 [commands] INFO  GenCommands - 15:06 2:3:6
20:06:20.550 [commands] INFO  GenCommands - 20:06 0:8:1
20:06:25.565 [commands] INFO  GenCommands - 25:06 0:5:3
20:06:30.572 [commands] INFO  GenCommands - 30:06 8:3:7
20:06:35.584 [commands] INFO  GenCommands - 35:06 1:6:8
20:06:40.589 [commands] INFO  GenCommands - 40:06 0:1:7
20:06:45.596 [commands] INFO  GenCommands - 45:06 1:3:3
20:06:50.611 [commands] INFO  GenCommands - 50:06 0:5:2
20:11:54.430 [commands] INFO  GenCommands - 54:11 7:8:5
20:11:59.434 [commands] INFO  GenCommands - 59:11 2:0:8
20:12:04.436 [commands] INFO  GenCommands - 04:12 0:3:8
20:12:09.439 [commands] INFO  GenCommands - 09:12 0:8:5
20:12:14.447 [commands] INFO  GenCommands - 14:12 0:2:6
20:12:19.451 [commands] INFO  GenCommands - 19:12 3:6:4
20:12:24.461 [commands] INFO  GenCommands - 24:12 3:4:1
20:12:29.476 [commands] INFO  GenCommands - 29:12 8:2:8
20:12:34.485 [commands] INFO  GenCommands - 34:12 0:5:7
20:12:39.498 [commands] INFO  GenCommands - 39:12 2:0:2
20:12:44.507 [commands] INFO  GenCommands - 44:12 2:4:1
20:13:53.447 [commands] INFO  GenCommands - 53:13 3:8:6
20:13:58.452 [commands] INFO  GenCommands - 58:13 7:8:8
20:14:03.465 [commands] INFO  GenCommands - 03:14 1:4:6
20:14:08.469 [commands] INFO  GenCommands - 08:14 7:5:1
20:14:13.484 [commands] INFO  GenCommands - 13:14 4:0:4
20:14:46.236 [commands] INFO  GenCommands - 46:14 8:5:6
20:14:51.247 [commands] INFO  GenCommands - 51:14 3:5:5
20:14:56.248 [commands] INFO  GenCommands - 56:14 3:5:3
20:15:01.259 [commands] INFO  GenCommands - 01:15 1:7:5
20:15:06.270 [commands] INFO  GenCommands - 06:15 3:7:7
20:15:11.275 [commands] INFO  GenCommands - 11:15 1:5:2
20:15:16.277 [commands] INFO  GenCommands - 16:15 1:0:5
20:15:21.287 [commands] INFO  GenCommands - 21:15 2:0:2
20:15:26.294 [commands] INFO  GenCommands - 26:15 8:6:1
20:15:31.305 [commands] INFO  GenCommands - 31:15 1:2:3
20:15:36.311 [commands] INFO  GenCommands - 36:15 4:3:6
20:15:41.312 [commands] INFO  GenCommands - 41:15 0:4:1
20:15:46.321 [commands] INFO  GenCommands - 46:15 4:7:3
20:15:51.333 [commands] INFO  GenCommands - 51:15 4:5:3
20:15:56.345 [commands] INFO  GenCommands - 56:15 8:3:1
20:16:01.354 [commands] INFO  GenCommands - 01:16 0:3:8
20:16:06.357 [commands] INFO  GenCommands - 06:16 7:5:5
20:17:18.618 [commands] INFO  GenCommands - 18:17 8:0:3
20:17:23.636 [commands] INFO  GenCommands - 23:17 4:3:7
20:17:27.773 [main] INFO  UserInput - 27:17 1:2:3
20:17:27.776 [main] INFO  UserInput - 27:17 4:5:6
20:17:28.644 [commands] INFO  GenCommands - 28:17 4:3:2
20:17:33.649 [commands] INFO  GenCommands - 33:17 8:1:2
20:17:38.659 [commands] INFO  GenCommands - 38:17 4:1:5
20:17:43.674 [commands] INFO  GenCommands - 43:17 0:4:2
20:17:48.685 [commands] INFO  GenCommands - 48:17 7:5:6
20:17:53.689 [commands] INFO  GenCommands - 53:17 3:5:3
20:17:58.691 [commands] INFO  GenCommands - 58:17 2:7:8
20:18:03.694 [commands] INFO  GenCommands - 03:18 2:1:4
20:18:08.706 [commands] INFO  GenCommands - 08:18 0:7:5
20:18:13.720 [commands] INFO  GenCommands - 13:18 6:1:8
20:19:02.835 [commands] INFO  GenCommands - 02:19 1:6:2
20:19:07.842 [commands] INFO  GenCommands - 07:19 8:6:3
20:19:12.857 [commands] INFO  GenCommands - 12:19 8:0:7
20:19:17.861 [commands] INFO  GenCommands - 17:19 3:1:3
20:19:22.863 [commands] INFO  GenCommands - 22:19 1:2:5
20:19:27.876 [commands] INFO  GenCommands - 27:19 3:6:6
20:19:32.885 [commands] INFO  GenCommands - 32:19 1:6:6
20:19:37.895 [commands] INFO  GenCommands - 37:19 4:3:1
20:19:42.909 [commands] INFO  GenCommands - 42:19 7:1:7
20:20:03.454 [commands] INFO  GenCommands - 03:20 0:6:7
20:20:08.463 [commands] INFO  GenCommands - 08:20 4:7:1
20:20:13.470 [commands] INFO  GenCommands - 13:20 0:4:5
20:20:18.477 [commands] INFO  GenCommands - 18:20 6:2:6
20:20:25.320 [commands] INFO  GenCommands - 25:20 3:1:1
20:20:30.330 [commands] INFO  GenCommands - 30:20 7:0:1
20:20:35.339 [commands] INFO  GenCommands - 35:20 7:6:2
20:20:40.347 [commands] INFO  GenCommands - 40:20 0:4:1
20:20:45.358 [commands] INFO  GenCommands - 45:20 5:1:4
20:20:50.364 [commands] INFO  GenCommands - 50:20 6:4:7
20:20:55.374 [commands] INFO  GenCommands - 55:20 0:5:6
20:21:00.376 [commands] INFO  GenCommands - 00:21 1:8:5
20:21:05.391 [commands] INFO  GenCommands - 05:21 2:6:6
20:21:10.405 [commands] INFO  GenCommands - 10:21 4:8:3
20:21:15.413 [commands] INFO  GenCommands - 15:21 2:5:7
20:21:21.441 [commands] INFO  GenCommands - 21:21 1:2:3
20:21:26.445 [commands] INFO  GenCommands - 26:21 3:6:7
20:21:31.455 [commands] INFO  GenCommands - 31:21 1:8:5
20:21:36.457 [commands] INFO  GenCommands - 36:21 4:0:2
20:21:41.461 [commands] INFO  GenCommands - 41:21 2:4:1
20:21:46.464 [commands] INFO  GenCommands - 46:21 2:3:8
20:21:51.472 [commands] INFO  GenCommands - 51:21 2:7:1
20:21:56.475 [commands] INFO  GenCommands - 56:21 1:6:8
20:22:01.484 [commands] INFO  GenCommands - 01:22 3:4:5
20:22:06.494 [commands] INFO  GenCommands - 06:22 2:8:5
20:22:11.498 [commands] INFO  GenCommands - 11:22 1:6:4
20:22:16.504 [commands] INFO  GenCommands - 16:22 1:6:3
20:22:21.517 [commands] INFO  GenCommands - 21:22 1:7:5
20:22:26.531 [commands] INFO  GenCommands - 26:22 5:8:8
20:22:31.546 [commands] INFO  GenCommands - 31:22 4:6:2
20:22:36.549 [commands] INFO  GenCommands - 36:22 3:6:8
20:22:41.559 [commands] INFO  GenCommands - 41:22 6:2:1
20:22:46.564 [commands] INFO  GenCommands - 46:22 5:4:4
20:22:51.564 [commands] INFO  GenCommands - 51:22 0:6:5
20:22:56.576 [commands] INFO  GenCommands - 56:22 5:4:4
20:23:01.587 [commands] INFO  GenCommands - 01:23 7:3:7
20:23:06.598 [commands] INFO  GenCommands - 06:23 8:6:8
20:23:11.612 [commands] INFO  GenCommands - 11:23 6:3:8
20:23:16.626 [commands] INFO  GenCommands - 16:23 0:6:4
20:23:21.636 [commands] INFO  GenCommands - 21:23 4:0:6
20:23:26.645 [commands] INFO  GenCommands - 26:23 4:5:2
20:23:31.654 [commands] INFO  GenCommands - 31:23 8:7:7
20:23:36.666 [commands] INFO  GenCommands - 36:23 0:2:1
20:24:43.728 [commands] INFO  GenCommands - 43:24 6:0:4
20:24:48.745 [commands] INFO  GenCommands - 48:24 4:7:5
20:24:53.749 [commands] INFO  GenCommands - 53:24 5:3:8
20:24:58.761 [commands] INFO  GenCommands - 58:24 7:1:4
20:25:03.775 [commands] INFO  GenCommands - 03:25 4:8:2
20:25:08.777 [commands] INFO  GenCommands - 08:25 6:0:3
20:25:13.785 [commands] INFO  GenCommands - 13:25 7:6:5
20:25:18.791 [commands] INFO  GenCommands - 18:25 8:5:3
20:26:06.520 [commands] INFO  GenCommands - 06:26 1:8:2
20:26:11.527 [commands] INFO  GenCommands - 11:26 7:4:2
20:26:16.529 [commands] INFO  GenCommands - 16:26 0:3:6
20:26:21.540 [commands] INFO  GenCommands - 21:26 3:8:6
20:26:26.541 [commands] INFO  GenCommands - 26:26 5:8:3
20:26:31.547 [commands] INFO  GenCommands - 31:26 7:8:2
20:26:36.551 [commands] INFO  GenCommands - 36:26 5:2:8
20:26:41.557 [commands] INFO  GenCommands - 41:26 3:0:6
20:26:46.565 [commands] INFO  GenCommands - 46:26 7:2:2
20:27:17.014 [commands] INFO  GenCommands - 17:27 0:4:2
20:27:22.025 [commands] INFO  GenCommands - 22:27 7:5:1
20:27:27.038 [commands] INFO  GenCommands - 27:27 6:7:8
20:27:32.054 [commands] INFO  GenCommands - 32:27 5:1:8
20:27:37.063 [commands] INFO  GenCommands - 37:27 5:1:1
20:27:42.070 [commands] INFO  GenCommands - 42:27 8:7:6
20:27:47.084 [commands] INFO  GenCommands - 47:27 6:4:6
20:27:52.099 [commands] INFO  GenCommands - 52:27 3:7:3
20:27:57.102 [commands] INFO  GenCommands - 57:27 5:2:2
20:28:02.113 [commands] INFO  GenCommands - 02:28 7:4:4
20:28:07.117 [commands] INFO  GenCommands - 07:28 6:7:2
20:28:12.131 [commands] INFO  GenCommands - 12:28 6:7:4
20:29:26.575 [commands] INFO  GenCommands - 26:29 2:4:2
20:29:31.584 [commands] INFO  GenCommands - 31:29 3:0:7
20:29:36.594 [commands] INFO  GenCommands - 36:29 2:4:5
20:29:41.597 [commands] INFO  GenCommands - 41:29 2:7:8
20:29:46.612 [commands] INFO  GenCommands - 46:29 4:1:3
20:29:51.614 [commands] INFO  GenCommands - 51:29 0:1:3
20:29:56.626 [commands] INFO  GenCommands - 56:29 2:0:3
20:30:01.631 [commands] INFO  GenCommands - 01:30 8:1:3
20:30:06.637 [commands] INFO  GenCommands - 06:30 1:7:5
20:30:11.639 [commands] INFO  GenCommands - 11:30 4:0:2
20:30:16.645 [commands] INFO  GenCommands - 16:30 7:1:1
20:30:21.657 [commands] INFO  GenCommands - 21:30 8:5:1
20:30:26.667 [commands] INFO  GenCommands - 26:30 3:7:5
20:30:31.675 [commands] INFO  GenCommands - 31:30 3:4:3
20:30:36.688 [commands] INFO  GenCommands - 36:30 3:4:6
20:30:41.690 [commands] INFO  GenCommands - 41:30 7:5:5
20:30:46.702 [commands] INFO  GenCommands - 46:30 2:0:1
20:30:51.713 [commands] INFO  GenCommands - 51:30 1:7:5
20:30:56.725 [commands] INFO  GenCommands - 56:30 3:5:2
20:33:41.395 [commands] INFO  GenCommands - 41:33 2:3:3
20:33:46.410 [commands] INFO  GenCommands - 46:33 0:6:6
20:33:51.425 [commands] INFO  GenCommands - 51:33 6:1:7
20:33:56.439 [commands] INFO  GenCommands - 56:33 1:4:8
20:35:13.285 [commands] INFO  GenCommands - 13:35 0:3:2
20:35:18.292 [commands] INFO  GenCommands - 18:35 3:4:4
20:35:23.303 [commands] INFO  GenCommands - 23:35 7:8:5
20:37:01.295 [commands] INFO  GenCommands - 01:37 5:7:6
20:39:17.519 [commands] INFO  GenCommands - 17:39 7:1:6
20:39:22.526 [commands] INFO  GenCommands - 22:39 6:3:7
20:39:27.534 [commands] INFO  GenCommands - 27:39 2:7:7
20:39:32.544 [commands] INFO  GenCommands - 32:39 2:7:1
20:39:37.546 [commands] INFO  GenCommands - 37:39 2:0:8
20:43:17.414 [commands] INFO  GenCommands - 17:43 1:5:8
20:43:22.423 [commands] INFO  GenCommands - 22:43 3:1:1
20:43:23.633 [main] INFO  UserInput - 23:43 0:3:2
20:43:27.429 [commands] INFO  GenCommands - 27:43 6:5:3
20:43:32.434 [commands] INFO  GenCommands - 32:43 2:8:7
20:43:37.443 [commands] INFO  GenCommands - 37:43 7:1:8
20:43:42.450 [commands] INFO  GenCommands - 42:43 8:7:5
20:43:47.464 [commands] INFO  GenCommands - 47:43 2:3:7
20:43:52.466 [commands] INFO  GenCommands - 52:43 3:4:5
20:52:37.555 [commands] INFO  GenCommands - 37:52 8:0:3
20:52:42.563 [commands] INFO  GenCommands - 42:52 5:4:4
20:52:47.577 [commands] INFO  GenCommands - 47:52 0:4:6
20:52:52.579 [commands] INFO  GenCommands - 52:52 7:4:1
20:52:57.589 [commands] INFO  GenCommands - 57:52 8:4:5
20:53:02.591 [commands] INFO  GenCommands - 02:53 2:0:2
20:53:16.304 [commands] INFO  GenCommands - 16:53 5:1:1
20:53:21.320 [commands] INFO  GenCommands - 21:53 7:0:4
20:53:26.329 [commands] INFO  GenCommands - 26:53 8:5:4
20:53:39.844 [commands] INFO  GenCommands - 39:53 8:6:4
20:53:44.858 [commands] INFO  GenCommands - 44:53 4:7:2
20:53:49.862 [commands] INFO  GenCommands - 49:53 5:2:8
20:53:54.867 [commands] INFO  GenCommands - 54:53 7:4:2
20:53:59.876 [commands] INFO  GenCommands - 59:53 4:2:1
20:54:04.889 [commands] INFO  GenCommands - 04:54 6:8:8
20:54:09.892 [commands] INFO  GenCommands - 09:54 5:7:5
20:55:51.052 [commands] INFO  GenCommands - 51:55 0:7:1
20:55:56.062 [commands] INFO  GenCommands - 56:55 4:0:6
20:56:01.076 [commands] INFO  GenCommands - 01:56 6:0:8
20:56:06.083 [commands] INFO  GenCommands - 06:56 8:4:5
20:56:11.089 [commands] INFO  GenCommands - 11:56 4:2:1
20:56:16.091 [commands] INFO  GenCommands - 16:56 0:8:3
20:56:21.103 [commands] INFO  GenCommands - 21:56 4:3:1
20:56:26.110 [commands] INFO  GenCommands - 26:56 3:1:3
20:56:31.125 [commands] INFO  GenCommands - 31:56 0:6:8
20:56:36.139 [commands] INFO  GenCommands - 36:56 1:2:4
20:56:41.144 [commands] INFO  GenCommands - 41:56 5:2:4
20:56:46.147 [commands] INFO  GenCommands - 46:56 0:7:3
20:56:51.158 [commands] INFO  GenCommands - 51:56 6:4:6
20:56:56.165 [commands] INFO  GenCommands - 56:56 0:8:2
20:57:01.174 [commands] INFO  GenCommands - 01:57 4:1:7
20:57:06.180 [commands] INFO  GenCommands - 06:57 0:2:7
20:57:11.181 [commands] INFO  GenCommands - 11:57 7:8:3
20:57:16.196 [commands] INFO  GenCommands - 16:57 5:1:2
20:57:21.211 [commands] INFO  GenCommands - 21:57 2:7:1
20:57:26.216 [commands] INFO  GenCommands - 26:57 0:7:1
20:57:31.219 [commands] INFO  GenCommands - 31:57 3:1:6
20:57:36.234 [commands] INFO  GenCommands - 36:57 5:7:8
20:57:41.244 [commands] INFO  GenCommands - 41:57 3:4:6
20:57:46.249 [commands] INFO  GenCommands - 46:57 1:3:7
20:57:51.261 [commands] INFO  GenCommands - 51:57 7:8:3
20:57:56.264 [commands] INFO  GenCommands - 56:57 3:8:4
20:58:01.277 [commands] INFO  GenCommands - 01:58 4:6:3
20:58:06.282 [commands] INFO  GenCommands - 06:58 0:1:2
20:58:10.999 [commands] INFO  GenCommands - 10:58 6:2:7
20:58:16.005 [commands] INFO  GenCommands - 16:58 5:6:4
20:58:21.010 [commands] INFO  GenCommands - 21:58 0:8:1
20:58:26.023 [commands] INFO  GenCommands - 26:58 1:0:6
20:58:31.033 [commands] INFO  GenCommands - 31:58 6:3:3
20:58:36.046 [commands] INFO  GenCommands - 36:58 1:2:7
20:58:41.049 [commands] INFO  GenCommands - 41:58 0:3:2
20:58:46.053 [commands] INFO  GenCommands - 46:58 8:7:8
20:58:51.054 [commands] INFO  GenCommands - 51:58 4:3:2
20:58:56.065 [commands] INFO  GenCommands - 56:58 5:4:2
20:59:01.075 [commands] INFO  GenCommands - 01:59 8:1:4
21:02:40.497 [commands] INFO  GenCommands - 40:02 0:4:3
21:02:45.501 [commands] INFO  GenCommands - 45:02 0:1:7
21:02:50.513 [commands] INFO  GenCommands - 50:02 0:8:3
21:02:55.471 [commands] INFO  GenCommands - 55:02 8:3:5
21:03:00.481 [commands] INFO  GenCommands - 00:03 5:8:4
21:03:05.487 [commands] INFO  GenCommands - 05:03 4:3:2
21:03:10.488 [commands] INFO  GenCommands - 10:03 1:5:1
21:09:19.231 [commands] INFO  GenCommands - 19:09 1:0:1
21:09:24.247 [commands] INFO  GenCommands - 24:09 4:1:2
21:09:29.261 [commands] INFO  GenCommands - 29:09 6:0:4
21:09:34.264 [commands] INFO  GenCommands - 34:09 0:4:4
21:09:39.266 [commands] INFO  GenCommands - 39:09 7:6:4
21:09:44.277 [commands] INFO  GenCommands - 44:09 0:2:6
21:09:49.293 [commands] INFO  GenCommands - 49:09 3:2:8
21:09:54.307 [commands] INFO  GenCommands - 54:09 8:3:3
21:09:59.310 [commands] INFO  GenCommands - 59:09 0:7:3
21:10:04.315 [commands] INFO  GenCommands - 04:10 3:8:6
21:10:09.321 [commands] INFO  GenCommands - 09:10 8:6:1
21:10:14.324 [commands] INFO  GenCommands - 14:10 8:6:6
21:10:19.329 [commands] INFO  GenCommands - 19:10 1:4:2
21:10:24.332 [commands] INFO  GenCommands - 24:10 3:6:3
21:10:29.342 [commands] INFO  GenCommands - 29:10 2:1:6
21:10:34.356 [commands] INFO  GenCommands - 34:10 6:0:2
21:10:39.358 [commands] INFO  GenCommands - 39:10 3:2:4
21:10:44.358 [commands] INFO  GenCommands - 44:10 0:2:8
21:10:49.373 [commands] INFO  GenCommands - 49:10 1:8:4
21:10:54.373 [commands] INFO  GenCommands - 54:10 5:3:2
21:10:59.374 [commands] INFO  GenCommands - 59:10 0:3:6
21:11:04.386 [commands] INFO  GenCommands - 04:11 4:6:7
21:11:44.588 [commands] INFO  GenCommands - 44:11 4:2:2
21:11:49.600 [commands] INFO  GenCommands - 49:11 1:7:5
21:11:54.614 [commands] INFO  GenCommands - 54:11 0:5:8
